what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1359952872060
error,log,,,"Core exception while retrieving the content description",1359952873140
error,log,,,"Core exception while retrieving the content description",1359952873142
error,log,,,"Core exception while retrieving the content description",1359952873144
error,log,,,"Core exception while retrieving the content description",1359952873146
error,log,,,"Core exception while retrieving the content description",1359952873149
error,log,,,"Core exception while retrieving the content description",1359952873150
error,log,,,"Core exception while retrieving the content description",1359952873154
error,log,,,"Core exception while retrieving the content description",1359952873237
error,log,,,"Core exception while retrieving the content description",1359952873240
error,log,,,"Core exception while retrieving the content description",1359952873242
error,log,,,"Core exception while retrieving the content description",1359952873243
error,log,,,"Core exception while retrieving the content description",1359952873244
error,log,,,"Core exception while retrieving the content description",1359952873489
error,log,,,"Core exception while retrieving the content description",1359952873490
error,log,,,"Core exception while retrieving the content description",1359952873491
error,log,,,"Core exception while retrieving the content description",1359952873493
error,log,,,"Core exception while retrieving the content description",1359952873494
error,log,,,"Core exception while retrieving the content description",1359952929663
error,log,,,"Core exception while retrieving the content description",1359952929666
error,log,,,"Core exception while retrieving the content description",1359952930025
error,log,,,"Core exception while retrieving the content description",1359952930027
error,log,,,"Core exception while retrieving the content description",1359952930029
error,log,,,"Core exception while retrieving the content description",1359952930030
error,log,,,"Core exception while retrieving the content description",1359952930031
error,log,,,"Core exception while retrieving the content description",1359952931672
error,log,,,"Core exception while retrieving the content description",1359952931675
error,log,,,"Core exception while retrieving the content description",1359952932020
error,log,,,"Core exception while retrieving the content description",1359952932022
error,log,,,"Core exception while retrieving the content description",1359952932023
error,log,,,"Core exception while retrieving the content description",1359952932024
error,log,,,"Core exception while retrieving the content description",1359952932026
error,log,,,"Core exception while retrieving the content description",1359952932696
error,log,,,"Core exception while retrieving the content description",1359952932699
error,log,,,"Core exception while retrieving the content description",1359952933173
error,log,,,"Core exception while retrieving the content description",1359952933175
error,log,,,"Core exception while retrieving the content description",1359952933177
error,log,,,"Core exception while retrieving the content description",1359952933179
error,log,,,"Core exception while retrieving the content description",1359952933181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359952940422
