what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361860983468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361860997755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861035510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1361861040595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861040723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861064241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861066338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861111260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861113031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861114244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861114758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861117176
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361861123496
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1361861135074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861135909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861162150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861162808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861174934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861175781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861181065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861181519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861183164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861184259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861188236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861188886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861233440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861235997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861358518
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361861360214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361861361204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861361507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861362261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861362534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861428382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361861432003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861432443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861560280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861563593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861564263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861565600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861569801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861571073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861572817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861574177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861574350
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361861580729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861583417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861586460
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361861587506
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361861610018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861611130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861613068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861613596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861616936
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361861617307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861618640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861621434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861622612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861632381
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361861634344
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1361861635109
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361861635759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861636859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861650186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861651179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861656036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861657375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861658093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361861663528
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361861667330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861668889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861699603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861817002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861817074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861818281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861839784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861840728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861844223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861844242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861900578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861902951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361861933476
