what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1359956458192
error,log,,,"Core exception while retrieving the content description",1359956458194
error,log,,,"Core exception while retrieving the content description",1359956458195
error,log,,,"Core exception while retrieving the content description",1359956458197
error,log,,,"Core exception while retrieving the content description",1359956461862
error,log,,,"Core exception while retrieving the content description",1359956461864
error,log,,,"Core exception while retrieving the content description",1359956461867
error,log,,,"Core exception while retrieving the content description",1359956461870
error,log,,,"Core exception while retrieving the content description",1359956462339
error,log,,,"Core exception while retrieving the content description",1359956462341
error,log,,,"Core exception while retrieving the content description",1359956462344
error,log,,,"Core exception while retrieving the content description",1359956462345
error,log,,,"Core exception while retrieving the content description",1359956462346
error,log,,,"Core exception while retrieving the content description",1359956462358
error,log,,,"Core exception while retrieving the content description",1359956462360
error,log,,,"Core exception while retrieving the content description",1359956462362
error,log,,,"Core exception while retrieving the content description",1359956462364
error,log,,,"Core exception while retrieving the content description",1359956462366
error,log,,,"Core exception while retrieving the content description",1359956463389
error,log,,,"Core exception while retrieving the content description",1359956463392
error,log,,,"Core exception while retrieving the content description",1359956463395
error,log,,,"Core exception while retrieving the content description",1359956463398
error,log,,,"Core exception while retrieving the content description",1359956463767
error,log,,,"Core exception while retrieving the content description",1359956463768
error,log,,,"Core exception while retrieving the content description",1359956463770
error,log,,,"Core exception while retrieving the content description",1359956463772
error,log,,,"Core exception while retrieving the content description",1359956463774
error,log,,,"Core exception while retrieving the content description",1359956463788
error,log,,,"Core exception while retrieving the content description",1359956463790
error,log,,,"Core exception while retrieving the content description",1359956463791
error,log,,,"Core exception while retrieving the content description",1359956463793
error,log,,,"Core exception while retrieving the content description",1359956463795
error,log,,,"Core exception while retrieving the content description",1359956465414
error,log,,,"Core exception while retrieving the content description",1359956465417
error,log,,,"Core exception while retrieving the content description",1359956465420
error,log,,,"Core exception while retrieving the content description",1359956465423
error,log,,,"Core exception while retrieving the content description",1359956465790
error,log,,,"Core exception while retrieving the content description",1359956465793
error,log,,,"Core exception while retrieving the content description",1359956465794
error,log,,,"Core exception while retrieving the content description",1359956465796
error,log,,,"Core exception while retrieving the content description",1359956465798
error,log,,,"Core exception while retrieving the content description",1359956465810
error,log,,,"Core exception while retrieving the content description",1359956465812
error,log,,,"Core exception while retrieving the content description",1359956465815
error,log,,,"Core exception while retrieving the content description",1359956465817
error,log,,,"Core exception while retrieving the content description",1359956465819
error,log,,,"Core exception while retrieving the content description",1359956466446
error,log,,,"Core exception while retrieving the content description",1359956466449
error,log,,,"Core exception while retrieving the content description",1359956466452
error,log,,,"Core exception while retrieving the content description",1359956466455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1359956466797
error,log,,,"Core exception while retrieving the content description",1359956466862
error,log,,,"Core exception while retrieving the content description",1359956466864
error,log,,,"Core exception while retrieving the content description",1359956466865
error,log,,,"Core exception while retrieving the content description",1359956466868
error,log,,,"Core exception while retrieving the content description",1359956466869
error,log,,,"Core exception while retrieving the content description",1359956466882
error,log,,,"Core exception while retrieving the content description",1359956466883
error,log,,,"Core exception while retrieving the content description",1359956466886
error,log,,,"Core exception while retrieving the content description",1359956466888
error,log,,,"Core exception while retrieving the content description",1359956466890
error,log,,,"Core exception while retrieving the content description",1359956466999
error,log,,,"Core exception while retrieving the content description",1359956467003
error,log,,,"Core exception while retrieving the content description",1359956467006
error,log,,,"Core exception while retrieving the content description",1359956467010
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1359956467746
error,log,,,"Core exception while retrieving the content description",1359956467981
error,log,,,"Core exception while retrieving the content description",1359956467982
error,log,,,"Core exception while retrieving the content description",1359956467985
error,log,,,"Core exception while retrieving the content description",1359956467986
error,log,,,"Core exception while retrieving the content description",1359956467989
error,log,,,"Core exception while retrieving the content description",1359956467991
error,log,,,"Core exception while retrieving the content description",1359956467996
error,log,,,"Core exception while retrieving the content description",1359956467997
error,log,,,"Core exception while retrieving the content description",1359956467998
error,log,,,"Core exception while retrieving the content description",1359956468000
error,log,,,"Core exception while retrieving the content description",1359956468001
error,log,,,"Core exception while retrieving the content description",1359956468002
error,log,,,"Core exception while retrieving the content description",1359956468005
error,log,,,"Core exception while retrieving the content description",1359956468007
error,log,,,"Core exception while retrieving the content description",1359956468341
error,log,,,"Core exception while retrieving the content description",1359956468344
error,log,,,"Core exception while retrieving the content description",1359956468345
error,log,,,"Core exception while retrieving the content description",1359956468347
error,log,,,"Core exception while retrieving the content description",1359956468347
error,log,,,"Core exception while retrieving the content description",1359956468359
error,log,,,"Core exception while retrieving the content description",1359956468360
error,log,,,"Core exception while retrieving the content description",1359956468362
error,log,,,"Core exception while retrieving the content description",1359956468363
error,log,,,"Core exception while retrieving the content description",1359956468364
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1359956468463
error,log,,,"Core exception while retrieving the content description",1359956468979
error,log,,,"Core exception while retrieving the content description",1359956468981
error,log,,,"Core exception while retrieving the content description",1359956468983
error,log,,,"Core exception while retrieving the content description",1359956468985
error,log,,,"Core exception while retrieving the content description",1359956468986
error,log,,,"Core exception while retrieving the content description",1359956469000
error,log,,,"Core exception while retrieving the content description",1359956469002
error,log,,,"Core exception while retrieving the content description",1359956469004
error,log,,,"Core exception while retrieving the content description",1359956469005
error,log,,,"Core exception while retrieving the content description",1359956469006
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359956469042
error,log,,,"Core exception while retrieving the content description",1359956470396
error,log,,,"Core exception while retrieving the content description",1359956470398
error,log,,,"Core exception while retrieving the content description",1359956470400
error,log,,,"Core exception while retrieving the content description",1359956470402
error,log,,,"Core exception while retrieving the content description",1359956470403
error,log,,,"Core exception while retrieving the content description",1359956470418
error,log,,,"Core exception while retrieving the content description",1359956470421
error,log,,,"Core exception while retrieving the content description",1359956470422
error,log,,,"Core exception while retrieving the content description",1359956470425
error,log,,,"Core exception while retrieving the content description",1359956470426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359956471609
error,log,,,"Core exception while retrieving the content description",1359956472981
error,log,,,"Core exception while retrieving the content description",1359956472982
error,log,,,"Core exception while retrieving the content description",1359956472986
error,log,,,"Core exception while retrieving the content description",1359956472988
error,log,,,"Core exception while retrieving the content description",1359956472990
error,log,,,"Core exception while retrieving the content description",1359956473002
error,log,,,"Core exception while retrieving the content description",1359956473005
error,log,,,"Core exception while retrieving the content description",1359956473007
error,log,,,"Core exception while retrieving the content description",1359956473010
error,log,,,"Core exception while retrieving the content description",1359956473011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359956506152
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359956506980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359956526482
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359956527790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359956532299
error,log,,,"Core exception while retrieving the content description",1359956533125
error,log,,,"Core exception while retrieving the content description",1359956533127
error,log,,,"Core exception while retrieving the content description",1359956533130
error,log,,,"Core exception while retrieving the content description",1359956533133
error,log,,,"Core exception while retrieving the content description",1359956533461
error,log,,,"Core exception while retrieving the content description",1359956533462
error,log,,,"Core exception while retrieving the content description",1359956533468
error,log,,,"Core exception while retrieving the content description",1359956533469
error,log,,,"Core exception while retrieving the content description",1359956533471
error,log,,,"Core exception while retrieving the content description",1359956533484
error,log,,,"Core exception while retrieving the content description",1359956533485
error,log,,,"Core exception while retrieving the content description",1359956533487
error,log,,,"Core exception while retrieving the content description",1359956533488
error,log,,,"Core exception while retrieving the content description",1359956533489
error,log,,,"Core exception while retrieving the content description",1359956534627
error,log,,,"Core exception while retrieving the content description",1359956534629
error,log,,,"Core exception while retrieving the content description",1359956534631
error,log,,,"Core exception while retrieving the content description",1359956534633
error,log,,,"Core exception while retrieving the content description",1359956535000
error,log,,,"Core exception while retrieving the content description",1359956535001
error,log,,,"Core exception while retrieving the content description",1359956535003
error,log,,,"Core exception while retrieving the content description",1359956535004
error,log,,,"Core exception while retrieving the content description",1359956535005
error,log,,,"Core exception while retrieving the content description",1359956535016
error,log,,,"Core exception while retrieving the content description",1359956535017
error,log,,,"Core exception while retrieving the content description",1359956535018
error,log,,,"Core exception while retrieving the content description",1359956535020
error,log,,,"Core exception while retrieving the content description",1359956535021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359956535506
