what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1359436369754
error,log,,,"Core exception while retrieving the content description",1359436369756
error,log,,,"Core exception while retrieving the content description",1359436369773
error,log,,,"Core exception while retrieving the content description",1359436369774
error,log,,,"Core exception while retrieving the content description",1359436369777
error,log,,,"Core exception while retrieving the content description",1359436369778
error,log,,,"Core exception while retrieving the content description",1359436369780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359436372879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359436374820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359436375343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1359436378217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359436379797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359436380023
error,log,,,"Core exception while retrieving the content description",1359436381886
error,log,,,"Core exception while retrieving the content description",1359436381887
error,log,,,"Core exception while retrieving the content description",1359436381888
error,log,,,"Core exception while retrieving the content description",1359436381889
error,log,,,"Core exception while retrieving the content description",1359436381890
error,log,,,"Core exception while retrieving the content description",1359436381903
error,log,,,"Core exception while retrieving the content description",1359436381904
error,log,,,"Core exception while retrieving the content description",1359436381905
error,log,,,"Core exception while retrieving the content description",1359436381906
error,log,,,"Core exception while retrieving the content description",1359436381907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359436444176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359436456399
error,log,,,"Core exception while retrieving the content description",1359436458496
error,log,,,"Core exception while retrieving the content description",1359436458498
error,log,,,"Core exception while retrieving the content description",1359436458500
error,log,,,"Core exception while retrieving the content description",1359436458501
error,log,,,"Core exception while retrieving the content description",1359436458502
error,log,,,"Core exception while retrieving the content description",1359436458519
error,log,,,"Core exception while retrieving the content description",1359436458520
error,log,,,"Core exception while retrieving the content description",1359436458522
error,log,,,"Core exception while retrieving the content description",1359436458523
