what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359426684757
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1359426687237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359426690178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359426695926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359426697950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359426700677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359426702546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359426704927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359426710908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426711320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426720668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359426723589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426723871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426726984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1359426729475
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1359426732365
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1359426739003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426748901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426750382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1359426755939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359426760270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426760417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426763366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359426767801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426767990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426771983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359426775922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426776053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426787965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359426791333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359427030659
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359427030677
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1359427031501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359427032630
