what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1359432221955
error,log,,,"Core exception while retrieving the content description",1359432221956
error,log,,,"Core exception while retrieving the content description",1359432221957
error,log,,,"Core exception while retrieving the content description",1359432221959
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359432222115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432223280
error,log,,,"Core exception while retrieving the content description",1359432224432
error,log,,,"Core exception while retrieving the content description",1359432224434
error,log,,,"Core exception while retrieving the content description",1359432224437
error,log,,,"Core exception while retrieving the content description",1359432224438
error,log,,,"Core exception while retrieving the content description",1359432224441
error,log,,,"Core exception while retrieving the content description",1359432224462
error,log,,,"Core exception while retrieving the content description",1359432224462
error,log,,,"Core exception while retrieving the content description",1359432224464
error,log,,,"Core exception while retrieving the content description",1359432224464
error,log,,,"Core exception while retrieving the content description",1359432224466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432226261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432229579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432257722
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359432264163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432267878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432272583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432273390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432275079
error,log,,,"Core exception while retrieving the content description",1359432276678
error,log,,,"Core exception while retrieving the content description",1359432276681
error,log,,,"Core exception while retrieving the content description",1359432276682
error,log,,,"Core exception while retrieving the content description",1359432276684
error,log,,,"Core exception while retrieving the content description",1359432277048
error,log,,,"Core exception while retrieving the content description",1359432277050
error,log,,,"Core exception while retrieving the content description",1359432277052
error,log,,,"Core exception while retrieving the content description",1359432277053
error,log,,,"Core exception while retrieving the content description",1359432277055
error,log,,,"Core exception while retrieving the content description",1359432277072
error,log,,,"Core exception while retrieving the content description",1359432277074
error,log,,,"Core exception while retrieving the content description",1359432277076
error,log,,,"Core exception while retrieving the content description",1359432277077
error,log,,,"Core exception while retrieving the content description",1359432277078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432277574
error,log,,,"Core exception while retrieving the content description",1359432277692
error,log,,,"Core exception while retrieving the content description",1359432277694
error,log,,,"Core exception while retrieving the content description",1359432277697
error,log,,,"Core exception while retrieving the content description",1359432277698
error,log,,,"Core exception while retrieving the content description",1359432278067
error,log,,,"Core exception while retrieving the content description",1359432278068
error,log,,,"Core exception while retrieving the content description",1359432278069
error,log,,,"Core exception while retrieving the content description",1359432278070
error,log,,,"Core exception while retrieving the content description",1359432278071
error,log,,,"Core exception while retrieving the content description",1359432278082
error,log,,,"Core exception while retrieving the content description",1359432278083
error,log,,,"Core exception while retrieving the content description",1359432278085
error,log,,,"Core exception while retrieving the content description",1359432278086
error,log,,,"Core exception while retrieving the content description",1359432278087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432278613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1359432278752
error,log,,,"Core exception while retrieving the content description",1359432278788
error,log,,,"Core exception while retrieving the content description",1359432278791
error,log,,,"Core exception while retrieving the content description",1359432278793
error,log,,,"Core exception while retrieving the content description",1359432278795
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359432279700
error,log,,,"Core exception while retrieving the content description",1359432279763
error,log,,,"Core exception while retrieving the content description",1359432279764
error,log,,,"Core exception while retrieving the content description",1359432279765
error,log,,,"Core exception while retrieving the content description",1359432279766
error,log,,,"Core exception while retrieving the content description",1359432279767
error,log,,,"Core exception while retrieving the content description",1359432279768
error,log,,,"Core exception while retrieving the content description",1359432279771
error,log,,,"Core exception while retrieving the content description",1359432279772
error,log,,,"Core exception while retrieving the content description",1359432279773
error,log,,,"Core exception while retrieving the content description",1359432279774
error,log,,,"Core exception while retrieving the content description",1359432279775
error,log,,,"Core exception while retrieving the content description",1359432279775
error,log,,,"Core exception while retrieving the content description",1359432279778
error,log,,,"Core exception while retrieving the content description",1359432279780
error,log,,,"Core exception while retrieving the content description",1359432279825
error,log,,,"Core exception while retrieving the content description",1359432279826
error,log,,,"Core exception while retrieving the content description",1359432279827
error,log,,,"Core exception while retrieving the content description",1359432279828
error,log,,,"Core exception while retrieving the content description",1359432279829
error,log,,,"Core exception while retrieving the content description",1359432279841
error,log,,,"Core exception while retrieving the content description",1359432279842
error,log,,,"Core exception while retrieving the content description",1359432279843
error,log,,,"Core exception while retrieving the content description",1359432279845
error,log,,,"Core exception while retrieving the content description",1359432279846
error,log,,,"Core exception while retrieving the content description",1359432280253
error,log,,,"Core exception while retrieving the content description",1359432280256
error,log,,,"Core exception while retrieving the content description",1359432280259
error,log,,,"Core exception while retrieving the content description",1359432280261
error,log,,,"Core exception while retrieving the content description",1359432280262
error,log,,,"Core exception while retrieving the content description",1359432280279
error,log,,,"Core exception while retrieving the content description",1359432280280
error,log,,,"Core exception while retrieving the content description",1359432280281
error,log,,,"Core exception while retrieving the content description",1359432280283
error,log,,,"Core exception while retrieving the content description",1359432280284
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1359432280602
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1359432281302
error,log,,,"Core exception while retrieving the content description",1359432281840
error,log,,,"Core exception while retrieving the content description",1359432281842
error,log,,,"Core exception while retrieving the content description",1359432281843
error,log,,,"Core exception while retrieving the content description",1359432281844
error,log,,,"Core exception while retrieving the content description",1359432281846
error,log,,,"Core exception while retrieving the content description",1359432281861
error,log,,,"Core exception while retrieving the content description",1359432281863
error,log,,,"Core exception while retrieving the content description",1359432281865
error,log,,,"Core exception while retrieving the content description",1359432281867
error,log,,,"Core exception while retrieving the content description",1359432281868
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359432282009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432283377
error,log,,,"Core exception while retrieving the content description",1359432284252
error,log,,,"Core exception while retrieving the content description",1359432284253
error,log,,,"Core exception while retrieving the content description",1359432284254
error,log,,,"Core exception while retrieving the content description",1359432284256
error,log,,,"Core exception while retrieving the content description",1359432284257
error,log,,,"Core exception while retrieving the content description",1359432284269
error,log,,,"Core exception while retrieving the content description",1359432284270
error,log,,,"Core exception while retrieving the content description",1359432284273
error,log,,,"Core exception while retrieving the content description",1359432284274
error,log,,,"Core exception while retrieving the content description",1359432284275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432287569
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359432298564
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359432302714
error,log,,,"Core exception while retrieving the content description",1359432303258
error,log,,,"Core exception while retrieving the content description",1359432303261
error,log,,,"Core exception while retrieving the content description",1359432303264
error,log,,,"Core exception while retrieving the content description",1359432303267
error,log,,,"Core exception while retrieving the content description",1359432303269
error,log,,,"Core exception while retrieving the content description",1359432303289
error,log,,,"Core exception while retrieving the content description",1359432303290
error,log,,,"Core exception while retrieving the content description",1359432303292
error,log,,,"Core exception while retrieving the content description",1359432303293
error,log,,,"Core exception while retrieving the content description",1359432303295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432315097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432317935
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359432317967
error,log,,,"Core exception while retrieving the content description",1359432320278
error,log,,,"Core exception while retrieving the content description",1359432320291
error,log,,,"Core exception while retrieving the content description",1359432320293
error,log,,,"Core exception while retrieving the content description",1359432320295
error,log,,,"Core exception while retrieving the content description",1359432320655
error,log,,,"Core exception while retrieving the content description",1359432320657
error,log,,,"Core exception while retrieving the content description",1359432320659
error,log,,,"Core exception while retrieving the content description",1359432320660
error,log,,,"Core exception while retrieving the content description",1359432320661
error,log,,,"Core exception while retrieving the content description",1359432320673
error,log,,,"Core exception while retrieving the content description",1359432320674
error,log,,,"Core exception while retrieving the content description",1359432320675
error,log,,,"Core exception while retrieving the content description",1359432320676
error,log,,,"Core exception while retrieving the content description",1359432320677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432322416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432347206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432351588
error,log,,,"Core exception while retrieving the content description",1359432351821
error,log,,,"Core exception while retrieving the content description",1359432351823
error,log,,,"Core exception while retrieving the content description",1359432351824
error,log,,,"Core exception while retrieving the content description",1359432351825
error,log,,,"Core exception while retrieving the content description",1359432352402
error,log,,,"Core exception while retrieving the content description",1359432352405
error,log,,,"Core exception while retrieving the content description",1359432352407
error,log,,,"Core exception while retrieving the content description",1359432352409
error,log,,,"Core exception while retrieving the content description",1359432352411
error,log,,,"Core exception while retrieving the content description",1359432352437
error,log,,,"Core exception while retrieving the content description",1359432352439
error,log,,,"Core exception while retrieving the content description",1359432352441
error,log,,,"Core exception while retrieving the content description",1359432352442
error,log,,,"Core exception while retrieving the content description",1359432352443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432353204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432355662
error,log,,,"Core exception while retrieving the content description",1359432356362
error,log,,,"Core exception while retrieving the content description",1359432356364
error,log,,,"Core exception while retrieving the content description",1359432356366
error,log,,,"Core exception while retrieving the content description",1359432356368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432356413
error,log,,,"Core exception while retrieving the content description",1359432356742
error,log,,,"Core exception while retrieving the content description",1359432356744
error,log,,,"Core exception while retrieving the content description",1359432356746
error,log,,,"Core exception while retrieving the content description",1359432356748
error,log,,,"Core exception while retrieving the content description",1359432356750
error,log,,,"Core exception while retrieving the content description",1359432356770
error,log,,,"Core exception while retrieving the content description",1359432356772
error,log,,,"Core exception while retrieving the content description",1359432356774
error,log,,,"Core exception while retrieving the content description",1359432356775
error,log,,,"Core exception while retrieving the content description",1359432356777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432359651
error,log,,,"Core exception while retrieving the content description",1359432359901
error,log,,,"Core exception while retrieving the content description",1359432359903
error,log,,,"Core exception while retrieving the content description",1359432359905
error,log,,,"Core exception while retrieving the content description",1359432359906
error,log,,,"Core exception while retrieving the content description",1359432360377
error,log,,,"Core exception while retrieving the content description",1359432360379
error,log,,,"Core exception while retrieving the content description",1359432360381
error,log,,,"Core exception while retrieving the content description",1359432360382
error,log,,,"Core exception while retrieving the content description",1359432360383
error,log,,,"Core exception while retrieving the content description",1359432360395
error,log,,,"Core exception while retrieving the content description",1359432360396
error,log,,,"Core exception while retrieving the content description",1359432360397
error,log,,,"Core exception while retrieving the content description",1359432360398
error,log,,,"Core exception while retrieving the content description",1359432360399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359432360583
